,optimizer,base_neurons,layers,activation,loss,metric,eval_metric,Метрика R2
2703,AdaGrad,80,5,linear,MSE,MeanAbsolutePercentageError,20.324932098388672,0.5755470579316462
2704,AdaGrad,80,5,linear,MSE,MAE,4.436723232269287,0.3781539190394009
2705,AdaGrad,80,5,linear,MSE,MSE,30.800443649291992,0.5601642181413371
2706,AdaGrad,80,5,linear,Huber,MeanAbsolutePercentageError,19.109619140625,0.5021100824241098
2707,AdaGrad,80,5,linear,Huber,MAE,3.855247974395752,0.4459065959330547
2708,AdaGrad,80,5,linear,Huber,MSE,31.98716163635254,0.5432176477896078
2709,AdaGrad,80,5,linear,LogCosh,MeanAbsolutePercentageError,17.962968826293945,0.556974253130057
2710,AdaGrad,80,5,linear,LogCosh,MAE,3.7227678298950195,0.44215469815294695
2711,AdaGrad,80,5,linear,LogCosh,MSE,35.132259368896484,0.49830517372259975
2712,AdaGrad,80,5,elu,MAE,MeanAbsolutePercentageError,18.083810806274414,0.5456086686788137
2713,AdaGrad,80,5,elu,MAE,MAE,3.2036943435668945,0.642001991663132
2714,AdaGrad,80,5,elu,MAE,MSE,29.357452392578125,0.5807704116658858
2715,AdaGrad,80,5,elu,MSE,MeanAbsolutePercentageError,21.107667922973633,0.5525991590923818
2716,AdaGrad,80,5,elu,MSE,MAE,3.4922831058502197,0.6049608957441702
2717,AdaGrad,80,5,elu,MSE,MSE,24.09961700439453,0.6558532043147614
2718,AdaGrad,80,5,elu,Huber,MeanAbsolutePercentageError,18.998443603515625,0.5370422503282523
2719,AdaGrad,80,5,elu,Huber,MAE,3.430727958679199,0.5806236960609923
2720,AdaGrad,80,5,elu,Huber,MSE,24.625064849853516,0.6483497476623952
2721,AdaGrad,80,5,elu,LogCosh,MeanAbsolutePercentageError,16.57815170288086,0.6269262844340815
2722,AdaGrad,80,5,elu,LogCosh,MAE,3.282942533493042,0.6346636159360528
2723,AdaGrad,80,5,elu,LogCosh,MSE,24.19162940979004,0.6545392941592829
2724,AdaGrad,80,5,relu,MAE,MeanAbsolutePercentageError,21.16012191772461,0.5519710123745247
2725,AdaGrad,80,5,relu,MAE,MAE,4.123698711395264,0.4976744540368816
2726,AdaGrad,80,5,relu,MAE,MSE,30.43533706665039,0.5653780607423925
2727,AdaGrad,80,5,relu,MSE,MeanAbsolutePercentageError,19.162626266479492,0.6200609204889397
2728,AdaGrad,80,5,relu,MSE,MAE,3.0806143283843994,0.6808085361239322
2729,AdaGrad,80,5,relu,MSE,MSE,25.282434463500977,0.6389623713740491
2730,AdaGrad,80,5,relu,Huber,MeanAbsolutePercentageError,20.874990463256836,0.538293747164323
2731,AdaGrad,80,5,relu,Huber,MAE,3.7593185901641846,0.595108380796092
2732,AdaGrad,80,5,relu,Huber,MSE,43.54856491088867,0.3781187708381124
2733,AdaGrad,80,5,relu,LogCosh,MeanAbsolutePercentageError,23.967315673828125,0.4208744163047705
2734,AdaGrad,80,5,relu,LogCosh,MAE,4.329918384552002,0.45703252457968435
2735,AdaGrad,80,5,relu,LogCosh,MSE,25.923419952392578,0.6298089205726398
2736,AdaGrad,80,5,tanh,MAE,MeanAbsolutePercentageError,39.09823989868164,-1.1005300082143616
2737,AdaGrad,80,5,tanh,MAE,MAE,8.125880241394043,-0.6792528348131222
2738,AdaGrad,80,5,tanh,MAE,MSE,122.70410919189453,-0.7522365086543523
2739,AdaGrad,80,5,tanh,MSE,MeanAbsolutePercentageError,47.607913970947266,-1.1274983451840206
2740,AdaGrad,80,5,tanh,MSE,MAE,11.124354362487793,-1.9386712049416852
2741,AdaGrad,80,5,tanh,MSE,MSE,142.81527709960938,-1.039427515982975
2742,AdaGrad,80,5,tanh,Huber,MeanAbsolutePercentageError,35.2490234375,-0.7934576079835802
2743,AdaGrad,80,5,tanh,Huber,MAE,8.90027141571045,-0.9456669393182184
2744,AdaGrad,80,5,tanh,Huber,MSE,112.43878936767578,-0.6056458190154566
2745,AdaGrad,80,5,tanh,LogCosh,MeanAbsolutePercentageError,37.33088302612305,-0.8480825093338769
2746,AdaGrad,80,5,tanh,LogCosh,MAE,8.26344108581543,-0.7366086860910928
2747,AdaGrad,80,5,tanh,LogCosh,MSE,123.3211898803711,-0.761048419964623
2748,AdaGrad,80,5,sigmoid,MAE,MeanAbsolutePercentageError,64.63482666015625,-3.1468553139806037
2749,AdaGrad,80,5,sigmoid,MAE,MAE,13.743461608886719,-2.6710907421952643
2750,AdaGrad,80,5,sigmoid,MAE,MSE,297.8829040527344,-3.2538205503054396
2751,AdaGrad,80,5,sigmoid,MSE,MeanAbsolutePercentageError,61.351280212402344,-2.8735591086914
2752,AdaGrad,80,5,sigmoid,MSE,MAE,13.665513038635254,-2.6391248890446954
2753,AdaGrad,80,5,sigmoid,MSE,MSE,208.01528930664062,-1.970495125620476
2754,AdaGrad,80,5,sigmoid,Huber,MeanAbsolutePercentageError,63.565372467041016,-3.058270176792714
2755,AdaGrad,80,5,sigmoid,Huber,MAE,12.53532886505127,-2.1964449328404743
2756,AdaGrad,80,5,sigmoid,Huber,MSE,306.032958984375,-3.3702047546907545
2757,AdaGrad,80,5,sigmoid,LogCosh,MeanAbsolutePercentageError,59.888404846191406,-2.7488007163928962
2758,AdaGrad,80,5,sigmoid,LogCosh,MAE,15.094813346862793,-3.2445690304956374
2759,AdaGrad,80,5,sigmoid,LogCosh,MSE,273.1275329589844,-2.900309556860271
2760,AdaGrad,80,6,linear,MAE,MeanAbsolutePercentageError,20.050819396972656,0.513613362117641
2761,AdaGrad,80,6,linear,MAE,MAE,3.1848785877227783,0.583409284657705
2762,AdaGrad,80,6,linear,MAE,MSE,30.04645538330078,0.5709312688827978
2763,AdaGrad,80,6,linear,MSE,MeanAbsolutePercentageError,18.32041358947754,0.6388786003571031
2764,AdaGrad,80,6,linear,MSE,MAE,3.234802484512329,0.6627084527984406
2765,AdaGrad,80,6,linear,MSE,MSE,26.57886505126953,0.6204491086700588
2766,AdaGrad,80,6,linear,Huber,MeanAbsolutePercentageError,18.076326370239258,0.5626067069566574
2767,AdaGrad,80,6,linear,Huber,MAE,3.258829355239868,0.5880845215615339
2768,AdaGrad,80,6,linear,Huber,MSE,28.102596282958984,0.5986899556310668
2769,AdaGrad,80,6,linear,LogCosh,MeanAbsolutePercentageError,16.3791446685791,0.6094523824829514
2770,AdaGrad,80,6,linear,LogCosh,MAE,3.297440767288208,0.5660973947621657
2771,AdaGrad,80,6,linear,LogCosh,MSE,28.968299865722656,0.586327555818883
2772,AdaGrad,80,6,elu,MAE,MeanAbsolutePercentageError,15.902239799499512,0.6507366302307129
2773,AdaGrad,80,6,elu,MAE,MAE,3.2541708946228027,0.6064704677512234
2774,AdaGrad,80,6,elu,MAE,MSE,22.637802124023438,0.676728161207131
2775,AdaGrad,80,6,elu,MSE,MeanAbsolutePercentageError,21.493669509887695,0.5796964788306835
2776,AdaGrad,80,6,elu,MSE,MAE,3.1362252235412598,0.6860886419969504
2777,AdaGrad,80,6,elu,MSE,MSE,23.8531551361084,0.6593727242731988
2778,AdaGrad,80,6,elu,Huber,MeanAbsolutePercentageError,15.000962257385254,0.7196994037913256
2779,AdaGrad,80,6,elu,Huber,MAE,3.336740493774414,0.6098031728634778
2780,AdaGrad,80,6,elu,Huber,MSE,26.183685302734375,0.6260923260016358
2781,AdaGrad,80,6,elu,LogCosh,MeanAbsolutePercentageError,16.95361328125,0.6070093809688847
2782,AdaGrad,80,6,elu,LogCosh,MAE,2.955826997756958,0.684823234725229
2783,AdaGrad,80,6,elu,LogCosh,MSE,23.114917755126953,0.6699149104096669
2784,AdaGrad,80,6,relu,MAE,MeanAbsolutePercentageError,18.13196563720703,0.6351172567902421
2785,AdaGrad,80,6,relu,MAE,MAE,3.477285861968994,0.5996043760080998
2786,AdaGrad,80,6,relu,MAE,MSE,33.58509063720703,0.5203989175830228
2787,AdaGrad,80,6,relu,MSE,MeanAbsolutePercentageError,16.22126007080078,0.6844053989319832
2788,AdaGrad,80,6,relu,MSE,MAE,3.1298329830169678,0.6817925260481711
2789,AdaGrad,80,6,relu,MSE,MSE,21.3321475982666,0.6953731617369461
2790,AdaGrad,80,6,relu,Huber,MeanAbsolutePercentageError,17.251317977905273,0.6186471772135271
2791,AdaGrad,80,6,relu,Huber,MAE,3.1638660430908203,0.6600181249894954
2792,AdaGrad,80,6,relu,Huber,MSE,29.079885482788086,0.5847340799243887
2793,AdaGrad,80,6,relu,LogCosh,MeanAbsolutePercentageError,17.458168029785156,0.6275222877284973
2794,AdaGrad,80,6,relu,LogCosh,MAE,3.588228464126587,0.5997081424369339
2795,AdaGrad,80,6,relu,LogCosh,MSE,24.848543167114258,0.645158410255089
2796,AdaGrad,80,6,tanh,MAE,MeanAbsolutePercentageError,30.120594024658203,-0.5273859221060957
2797,AdaGrad,80,6,tanh,MAE,MAE,7.21394157409668,-0.4519424627908861
2798,AdaGrad,80,6,tanh,MAE,MSE,109.23841857910156,-0.5599438498077869
2799,AdaGrad,80,6,tanh,MSE,MeanAbsolutePercentageError,40.750755310058594,-0.9053069868684684
2800,AdaGrad,80,6,tanh,MSE,MAE,8.191173553466797,-0.7176412662469371
2801,AdaGrad,80,6,tanh,MSE,MSE,136.93917846679688,-0.9555157465889008
2802,AdaGrad,80,6,tanh,Huber,MeanAbsolutePercentageError,38.11106491088867,-0.9989257966433913
2803,AdaGrad,80,6,tanh,Huber,MAE,7.950781345367432,-0.6717645539883177
2804,AdaGrad,80,6,tanh,Huber,MSE,117.55078125,-0.6786459130899238
2805,AdaGrad,80,6,tanh,LogCosh,MeanAbsolutePercentageError,35.999671936035156,-0.6561768797458258
2806,AdaGrad,80,6,tanh,LogCosh,MAE,8.48597526550293,-0.827012122361583
2807,AdaGrad,80,6,tanh,LogCosh,MSE,99.25604248046875,-0.4173937764860811
2808,AdaGrad,80,6,sigmoid,MAE,MeanAbsolutePercentageError,70.88761138916016,-3.6830182609077093
2809,AdaGrad,80,6,sigmoid,MAE,MAE,15.482504844665527,-3.4163393279350966
2810,AdaGrad,80,6,sigmoid,MAE,MSE,327.9769287109375,-3.683568578969507
2811,AdaGrad,80,6,sigmoid,MSE,MeanAbsolutePercentageError,65.67024230957031,-3.2325670554293993
2812,AdaGrad,80,6,sigmoid,MSE,MAE,13.535654067993164,-2.586770387257434
2813,AdaGrad,80,6,sigmoid,MSE,MSE,268.1123352050781,-2.828691358360712
2814,AdaGrad,80,6,sigmoid,Huber,MeanAbsolutePercentageError,60.22834014892578,-2.777446815399663
2815,AdaGrad,80,6,sigmoid,Huber,MAE,17.37299156188965,-4.31002283667865
2816,AdaGrad,80,6,sigmoid,Huber,MSE,307.7995910644531,-3.3954327685260672
2817,AdaGrad,80,6,sigmoid,LogCosh,MeanAbsolutePercentageError,66.9465560913086,-3.3400271470320932
2818,AdaGrad,80,6,sigmoid,LogCosh,MAE,13.66284465789795,-2.6383865377190068
2819,AdaGrad,80,6,sigmoid,LogCosh,MSE,302.2319641113281,-3.315925929202627
2820,AdaGrad,80,7,linear,MAE,MeanAbsolutePercentageError,19.796829223632812,0.5328647490717751
2821,AdaGrad,80,7,linear,MAE,MAE,3.349210500717163,0.5618353037627797
2822,AdaGrad,80,7,linear,MAE,MSE,27.368305206298828,0.6091757605416008
2823,AdaGrad,80,7,linear,MSE,MeanAbsolutePercentageError,17.270347595214844,0.6656443621807655
2824,AdaGrad,80,7,linear,MSE,MAE,3.2212255001068115,0.6667087512496559
2825,AdaGrad,80,7,linear,MSE,MSE,25.24684715270996,0.639470571690518
2826,AdaGrad,80,7,linear,Huber,MeanAbsolutePercentageError,18.52305030822754,0.5847083307441158
2827,AdaGrad,80,7,linear,Huber,MAE,3.512296199798584,0.5521297790534705
2828,AdaGrad,80,7,linear,Huber,MSE,31.2585506439209,0.5536223487982438
2829,AdaGrad,80,7,linear,LogCosh,MeanAbsolutePercentageError,16.448171615600586,0.6008480148941764
2830,AdaGrad,80,7,linear,LogCosh,MAE,3.0538437366485596,0.6338012959675505
2831,AdaGrad,80,7,linear,LogCosh,MSE,27.579252243041992,0.6061634334160559
2832,AdaGrad,80,7,elu,MAE,MeanAbsolutePercentageError,12.93029499053955,0.746746425814639
2833,AdaGrad,80,7,elu,MAE,MAE,2.7994565963745117,0.7275512249893408
2834,AdaGrad,80,7,elu,MAE,MSE,19.3854923248291,0.7231716729615485
2835,AdaGrad,80,7,elu,MSE,MeanAbsolutePercentageError,16.69828987121582,0.6673106851910996
2836,AdaGrad,80,7,elu,MSE,MAE,3.2561826705932617,0.6657853718861433
2837,AdaGrad,80,7,elu,MSE,MSE,21.532407760620117,0.6925133741515668
2838,AdaGrad,80,7,elu,Huber,MeanAbsolutePercentageError,13.762977600097656,0.719001038281397
2839,AdaGrad,80,7,elu,Huber,MAE,2.8888583183288574,0.692830489656855
2840,AdaGrad,80,7,elu,Huber,MSE,24.752565383911133,0.6465289998494044
2841,AdaGrad,80,7,elu,LogCosh,MeanAbsolutePercentageError,13.793996810913086,0.7211096291318784
2842,AdaGrad,80,7,elu,LogCosh,MAE,2.8096511363983154,0.7165718861889795
2843,AdaGrad,80,7,elu,LogCosh,MSE,21.174503326416016,0.6976243648594365
2844,AdaGrad,80,7,relu,MAE,MeanAbsolutePercentageError,17.330381393432617,0.6471259201252835
2845,AdaGrad,80,7,relu,MAE,MAE,2.99629545211792,0.7038740911735162
2846,AdaGrad,80,7,relu,MAE,MSE,23.328933715820312,0.6668587022512602
2847,AdaGrad,80,7,relu,MSE,MeanAbsolutePercentageError,14.114606857299805,0.7618369751613201
2848,AdaGrad,80,7,relu,MSE,MAE,2.8406906127929688,0.7359497586966599
2849,AdaGrad,80,7,relu,MSE,MSE,19.602447509765625,0.7200735868235459
2850,AdaGrad,80,7,relu,Huber,MeanAbsolutePercentageError,16.917110443115234,0.6504195913341845
2851,AdaGrad,80,7,relu,Huber,MAE,2.9700393676757812,0.672729554711067
2852,AdaGrad,80,7,relu,Huber,MSE,22.98575210571289,0.671759414272787
2853,AdaGrad,80,7,relu,LogCosh,MeanAbsolutePercentageError,15.005749702453613,0.709980782009015
2854,AdaGrad,80,7,relu,LogCosh,MAE,2.969418525695801,0.6896472616414602
2855,AdaGrad,80,7,relu,LogCosh,MSE,19.239049911499023,0.7252629889897126
2856,AdaGrad,80,7,tanh,MAE,MeanAbsolutePercentageError,36.29905319213867,-0.8556723200360514
2857,AdaGrad,80,7,tanh,MAE,MAE,9.438178062438965,-1.1111922595037105
2858,AdaGrad,80,7,tanh,MAE,MSE,127.4931869506836,-0.8206252365720901
2859,AdaGrad,80,7,tanh,MSE,MeanAbsolutePercentageError,35.30708312988281,-0.8332302554764743
2860,AdaGrad,80,7,tanh,MSE,MAE,7.757684707641602,-0.6075163355670468
2861,AdaGrad,80,7,tanh,MSE,MSE,138.24874877929688,-0.9742166950008253
2862,AdaGrad,80,7,tanh,Huber,MeanAbsolutePercentageError,39.730804443359375,-1.1469202821637206
2863,AdaGrad,80,7,tanh,Huber,MAE,8.851835250854492,-0.9332981209761977
2864,AdaGrad,80,7,tanh,Huber,MSE,110.51294708251953,-0.5781444183007025
2865,AdaGrad,80,7,tanh,LogCosh,MeanAbsolutePercentageError,34.64580154418945,-0.7760221168027464
2866,AdaGrad,80,7,tanh,LogCosh,MAE,8.265231132507324,-0.7522152863290679
2867,AdaGrad,80,7,tanh,LogCosh,MSE,122.82555389404297,-0.7539706802026618
2868,AdaGrad,80,7,sigmoid,MAE,MeanAbsolutePercentageError,71.8858871459961,-3.7726664722774776
2869,AdaGrad,80,7,sigmoid,MAE,MAE,16.351608276367188,-3.8177218868296494
2870,AdaGrad,80,7,sigmoid,MAE,MSE,392.560791015625,-4.605837501977035
2871,AdaGrad,80,7,sigmoid,MSE,MeanAbsolutePercentageError,63.067970275878906,-3.018792179963506
2872,AdaGrad,80,7,sigmoid,MSE,MAE,14.165266036987305,-2.847062244838399
2873,AdaGrad,80,7,sigmoid,MSE,MSE,318.237548828125,-3.5444883041366584
2874,AdaGrad,80,7,sigmoid,Huber,MeanAbsolutePercentageError,70.62934875488281,-3.6601542246618717
2875,AdaGrad,80,7,sigmoid,Huber,MAE,15.976997375488281,-3.6420336128351227
2876,AdaGrad,80,7,sigmoid,Huber,MSE,298.6805725097656,-3.265211303832623
2877,AdaGrad,80,7,sigmoid,LogCosh,MeanAbsolutePercentageError,65.91889190673828,-3.2533867459268073
2878,AdaGrad,80,7,sigmoid,LogCosh,MAE,15.771696090698242,-3.547534802287408
2879,AdaGrad,80,7,sigmoid,LogCosh,MSE,317.47412109375,-3.533586402586609
2880,AdaGrad,128,2,linear,MAE,MeanAbsolutePercentageError,97.72771453857422,-6.08816087205785
2881,AdaGrad,128,2,linear,MAE,MAE,20.70220184326172,-6.041662558461178
2882,AdaGrad,128,2,linear,MAE,MSE,493.2102966308594,-6.043130216374104
2883,AdaGrad,128,2,linear,MSE,MeanAbsolutePercentageError,105.4110336303711,-5.744708635341435
2884,AdaGrad,128,2,linear,MSE,MAE,20.919620513916016,-5.78423305946517
2885,AdaGrad,128,2,linear,MSE,MSE,475.54669189453125,-5.790890836950563
2886,AdaGrad,128,2,linear,Huber,MeanAbsolutePercentageError,97.12605285644531,-6.03717882425751
2887,AdaGrad,128,2,linear,Huber,MAE,20.711294174194336,-6.078908944585549
2888,AdaGrad,128,2,linear,Huber,MSE,495.5226135253906,-6.0761511623831765
2889,AdaGrad,128,2,linear,LogCosh,MeanAbsolutePercentageError,96.66516876220703,-6.092309001114357
2890,AdaGrad,128,2,linear,LogCosh,MAE,20.76718521118164,-6.067727997610953
2891,AdaGrad,128,2,linear,LogCosh,MSE,489.92315673828125,-5.996190179289302
2892,AdaGrad,128,2,elu,MAE,MeanAbsolutePercentageError,95.80866241455078,-6.087444067860936
2893,AdaGrad,128,2,elu,MAE,MAE,20.362791061401367,-5.8592716777156975
2894,AdaGrad,128,2,elu,MAE,MSE,486.9691162109375,-5.954004611179612
2895,AdaGrad,128,2,elu,MSE,MeanAbsolutePercentageError,100.2398910522461,-5.603916596685262
2896,AdaGrad,128,2,elu,MSE,MAE,20.71942138671875,-5.784262824156442
2897,AdaGrad,128,2,elu,MSE,MSE,467.1492004394531,-5.670973455968579
2898,AdaGrad,128,2,elu,Huber,MeanAbsolutePercentageError,96.53070831298828,-6.000074477371573
2899,AdaGrad,128,2,elu,Huber,MAE,20.515228271484375,-5.8382589651988015
2900,AdaGrad,128,2,elu,Huber,MSE,477.3371887207031,-5.816459380896544
2901,AdaGrad,128,2,elu,LogCosh,MeanAbsolutePercentageError,95.73168182373047,-5.955515094670133
2902,AdaGrad,128,2,elu,LogCosh,MAE,20.53418731689453,-6.013529796390829
2903,AdaGrad,128,2,elu,LogCosh,MSE,486.64410400390625,-5.9493638013762835
2904,AdaGrad,128,2,relu,MAE,MeanAbsolutePercentageError,82.76920318603516,-4.945915198168312
2905,AdaGrad,128,2,relu,MAE,MAE,18.56262969970703,-4.996699703286788
2906,AdaGrad,128,2,relu,MAE,MSE,431.0469970703125,-5.1554273861614925
